Day	SD4neg	SD3neg	SD2neg	SD1neg	SD0	SD1	SD2	SD3	SD4
1639	9.898	11.461	13.024	14.888	17.128	19.845	23.175	27.301	31.427
1640	9.901	11.464	13.028	14.892	17.134	19.852	23.184	27.313	31.442
1641	9.904	11.468	13.032	14.897	17.140	19.860	23.193	27.325	31.456
1642	9.906	11.471	13.036	14.902	17.146	19.867	23.203	27.337	31.471
1643	9.909	11.474	13.040	14.907	17.151	19.875	23.212	27.349	31.485
1644	9.911	11.478	13.044	14.912	17.157	19.882	23.222	27.361	31.500
1645	9.914	11.481	13.048	14.916	17.163	19.890	23.231	27.374	31.516
1646	9.916	11.484	13.052	14.921	17.169	19.897	23.240	27.385	31.530
1647	9.919	11.487	13.056	14.926	17.175	19.904	23.250	27.397	31.545
1648	9.921	11.490	13.060	14.931	17.181	19.912	23.259	27.409	31.559
1649	9.924	11.494	13.063	14.935	17.187	19.919	23.269	27.421	31.574
1650	9.927	11.497	13.067	14.940	17.193	19.926	23.278	27.433	31.588
1651	9.929	11.500	13.071	14.945	17.199	19.934	23.287	27.445	31.603
1652	9.932	11.504	13.075	14.950	17.205	19.941	23.296	27.457	31.618
1653	9.934	11.507	13.079	14.955	17.210	19.949	23.306	27.469	31.633
1654	9.936	11.510	13.083	14.959	17.216	19.956	23.316	27.482	31.648
1655	9.939	11.513	13.087	14.964	17.222	19.963	23.325	27.493	31.662
1656	9.941	11.516	13.091	14.969	17.228	19.971	23.334	27.506	31.677
1657	9.944	11.520	13.095	14.974	17.234	19.978	23.343	27.517	31.691
1658	9.947	11.523	13.098	14.978	17.240	19.986	23.353	27.530	31.706
1659	9.949	11.526	13.103	14.983	17.246	19.993	23.362	27.541	31.721
1660	9.952	11.529	13.106	14.988	17.252	20.000	23.372	27.554	31.736
1661	9.955	11.532	13.110	14.993	17.258	20.008	23.381	27.565	31.750
1662	9.957	11.535	13.114	14.998	17.264	20.015	23.390	27.578	31.765
1663	9.960	11.539	13.118	15.002	17.270	20.022	23.399	27.589	31.779
1664	9.962	11.542	13.122	15.007	17.275	20.030	23.409	27.602	31.795
1665	9.964	11.545	13.126	15.012	17.281	20.037	23.419	27.614	31.810
1666	9.967	11.548	13.130	15.017	17.287	20.045	23.428	27.626	31.824
1667	9.969	11.551	13.134	15.021	17.293	20.052	23.437	27.638	31.839
1668	9.972	11.555	13.138	15.026	17.299	20.059	23.446	27.650	31.853
1669	9.974	11.558	13.141	15.031	17.305	20.067	23.456	27.662	31.868
1670	9.977	11.561	13.145	15.036	17.311	20.074	23.465	27.674	31.882
1671	9.980	11.564	13.149	15.040	17.317	20.082	23.475	27.686	31.898
1672	9.982	11.568	13.153	15.045	17.323	20.089	23.484	27.698	31.912
1673	9.985	11.571	13.157	15.050	17.328	20.096	23.493	27.710	31.927
1674	9.987	11.574	13.161	15.055	17.334	20.104	23.502	27.722	31.941
1675	9.990	11.577	13.165	15.059	17.340	20.111	23.512	27.734	31.957
1676	9.992	11.581	13.169	15.064	17.346	20.118	23.521	27.746	31.970
1677	9.995	11.584	13.172	15.069	17.352	20.126	23.531	27.758	31.986
1678	9.998	11.587	13.177	15.074	17.358	20.133	23.540	27.770	32.000
1679	10.000	11.590	13.180	15.079	17.364	20.141	23.549	27.782	32.015
1680	10.003	11.593	13.184	15.083	17.370	20.148	23.559	27.794	32.029
1681	10.005	11.597	13.188	15.088	17.376	20.155	23.568	27.806	32.044
1682	10.008	11.600	13.192	15.093	17.382	20.163	23.577	27.818	32.059
1683	10.010	11.603	13.196	15.098	17.387	20.170	23.587	27.830	32.074
1684	10.013	11.606	13.200	15.102	17.393	20.177	23.596	27.842	32.088
1685	10.015	11.609	13.204	15.107	17.399	20.185	23.605	27.854	32.103
1686	10.017	11.612	13.207	15.112	17.405	20.192	23.615	27.867	32.119
1687	10.020	11.616	13.211	15.117	17.411	20.200	23.624	27.879	32.133
1688	10.022	11.619	13.215	15.121	17.417	20.207	23.634	27.891	32.148
1689	10.025	11.622	13.219	15.126	17.423	20.214	23.643	27.903	32.162
1690	10.028	11.625	13.223	15.131	17.428	20.222	23.652	27.915	32.177
1691	10.030	11.629	13.227	15.136	17.434	20.229	23.661	27.926	32.191
1692	10.033	11.632	13.231	15.140	17.440	20.236	23.671	27.939	32.207
1693	10.035	11.635	13.235	15.145	17.446	20.244	23.680	27.950	32.221
1694	10.038	11.638	13.238	15.150	17.452	20.251	23.690	27.963	32.236
1695	10.040	11.641	13.242	15.155	17.458	20.258	23.699	27.975	32.250
1696	10.043	11.644	13.246	15.159	17.464	20.266	23.708	27.987	32.266
1697	10.045	11.648	13.250	15.164	17.470	20.273	23.717	27.999	32.280
1698	10.048	11.651	13.254	15.169	17.476	20.281	23.727	28.011	32.295
1699	10.050	11.654	13.258	15.174	17.481	20.288	23.736	28.023	32.309
1700	10.053	11.657	13.262	15.178	17.487	20.295	23.746	28.035	32.324
1701	10.055	11.661	13.266	15.183	17.493	20.303	23.755	28.047	32.339
1702	10.058	11.664	13.269	15.188	17.499	20.310	23.764	28.059	32.354
1703	10.060	11.667	13.273	15.192	17.505	20.317	23.774	28.071	32.368
1704	10.063	11.670	13.277	15.197	17.511	20.325	23.783	28.083	32.383
1705	10.066	11.673	13.281	15.202	17.517	20.332	23.792	28.095	32.398
1706	10.068	11.676	13.285	15.207	17.522	20.339	23.802	28.107	32.413
1707	10.070	11.680	13.289	15.211	17.528	20.347	23.811	28.119	32.427
1708	10.073	11.683	13.293	15.216	17.534	20.354	23.820	28.131	32.442
1709	10.075	11.686	13.297	15.221	17.540	20.361	23.830	28.143	32.456
1710	10.078	11.689	13.300	15.226	17.546	20.369	23.839	28.156	32.472
1711	10.080	11.692	13.304	15.230	17.552	20.376	23.848	28.167	32.486
1712	10.083	11.695	13.308	15.235	17.558	20.383	23.858	28.180	32.501
1713	10.085	11.699	13.312	15.240	17.563	20.391	23.867	28.191	32.515
1714	10.088	11.702	13.316	15.244	17.569	20.398	23.876	28.203	32.530
1715	10.090	11.705	13.320	15.249	17.575	20.405	23.886	28.215	32.545
1716	10.093	11.708	13.324	15.254	17.581	20.413	23.895	28.227	32.559
1717	10.096	11.711	13.327	15.259	17.587	20.420	23.904	28.239	32.574
1718	10.098	11.715	13.331	15.263	17.593	20.427	23.913	28.251	32.588
1719	10.101	11.718	13.335	15.268	17.598	20.435	23.923	28.263	32.604
1720	10.103	11.721	13.339	15.273	17.604	20.442	23.932	28.275	32.618
1721	10.105	11.724	13.343	15.278	17.610	20.449	23.941	28.287	32.633
1722	10.108	11.727	13.347	15.282	17.616	20.457	23.951	28.299	32.647
1723	10.110	11.730	13.350	15.287	17.622	20.464	23.960	28.311	32.662
1724	10.113	11.734	13.354	15.292	17.628	20.471	23.969	28.323	32.677
1725	10.115	11.737	13.358	15.296	17.634	20.479	23.979	28.335	32.692
1726	10.118	11.740	13.362	15.301	17.639	20.486	23.988	28.347	32.706
1727	10.120	11.743	13.366	15.306	17.645	20.493	23.998	28.360	32.722
1728	10.123	11.746	13.370	15.311	17.651	20.501	24.006	28.371	32.735
1729	10.125	11.749	13.374	15.315	17.657	20.508	24.016	28.384	32.751
1730	10.128	11.753	13.377	15.320	17.663	20.515	24.025	28.395	32.765
1731	10.130	11.756	13.381	15.325	17.669	20.523	24.035	28.408	32.781
1732	10.133	11.759	13.385	15.329	17.674	20.530	24.044	28.419	32.795
1733	10.135	11.762	13.389	15.334	17.680	20.537	24.054	28.432	32.810
1734	10.138	11.765	13.393	15.339	17.686	20.545	24.062	28.443	32.824
1735	10.141	11.769	13.397	15.344	17.692	20.552	24.072	28.455	32.838
1736	10.143	11.772	13.400	15.348	17.698	20.559	24.081	28.467	32.854
1737	10.146	11.775	13.404	15.353	17.704	20.566	24.090	28.479	32.867
1738	10.148	11.778	13.408	15.358	17.710	20.574	24.100	28.492	32.883
1739	10.151	11.781	13.412	15.362	17.715	20.581	24.109	28.503	32.897
1740	10.153	11.784	13.416	15.367	17.721	20.589	24.119	28.516	32.913
1741	10.155	11.788	13.420	15.372	17.727	20.596	24.127	28.527	32.927
1742	10.158	11.791	13.423	15.376	17.733	20.603	24.137	28.540	32.942
1743	10.160	11.794	13.427	15.381	17.739	20.610	24.146	28.551	32.956
1744	10.163	11.797	13.431	15.386	17.744	20.618	24.156	28.564	32.972
1745	10.165	11.800	13.435	15.391	17.750	20.625	24.165	28.575	32.986
1746	10.168	11.803	13.439	15.395	17.756	20.633	24.174	28.588	33.001
1747	10.170	11.806	13.443	15.400	17.762	20.640	24.184	28.600	33.016
1748	10.173	11.810	13.447	15.405	17.768	20.647	24.193	28.611	33.029
1749	10.175	11.813	13.450	15.409	17.774	20.654	24.202	28.623	33.045
1750	10.178	11.816	13.454	15.414	17.779	20.661	24.211	28.635	33.059
1751	10.180	11.819	13.458	15.419	17.785	20.669	24.221	28.647	33.074
1752	10.183	11.822	13.462	15.423	17.791	20.676	24.230	28.659	33.089
1753	10.185	11.825	13.465	15.428	17.797	20.684	24.239	28.672	33.104
1754	10.188	11.829	13.469	15.433	17.803	20.691	24.249	28.683	33.118
1755	10.190	11.832	13.473	15.437	17.808	20.698	24.258	28.696	33.134
1756	10.193	11.835	13.477	15.442	17.814	20.705	24.267	28.707	33.147
1757	10.195	11.838	13.481	15.447	17.820	20.713	24.276	28.719	33.162
1758	10.197	11.841	13.485	15.451	17.826	20.720	24.286	28.731	33.177
1759	10.200	11.844	13.489	15.456	17.832	20.727	24.295	28.743	33.191
1760	10.202	11.847	13.492	15.461	17.837	20.735	24.304	28.755	33.207
1761	10.205	11.851	13.496	15.466	17.843	20.742	24.313	28.767	33.221
1762	10.207	11.854	13.500	15.470	17.849	20.749	24.323	28.780	33.236
1763	10.210	11.857	13.504	15.475	17.855	20.756	24.332	28.791	33.250
1764	10.212	11.860	13.507	15.479	17.861	20.764	24.342	28.804	33.266
1765	10.215	11.863	13.511	15.484	17.866	20.771	24.351	28.815	33.280
1766	10.217	11.866	13.515	15.489	17.872	20.778	24.360	28.827	33.294
1767	10.220	11.869	13.519	15.493	17.878	20.786	24.369	28.839	33.310
1768	10.222	11.873	13.523	15.498	17.884	20.793	24.378	28.851	33.323
1769	10.225	11.876	13.526	15.503	17.890	20.800	24.388	28.864	33.339
1770	10.227	11.879	13.530	15.508	17.895	20.807	24.397	28.875	33.353
1771	10.229	11.882	13.534	15.512	17.901	20.815	24.406	28.888	33.369
1772	10.232	11.885	13.538	15.517	17.907	20.822	24.415	28.899	33.383
1773	10.235	11.888	13.542	15.522	17.913	20.829	24.425	28.911	33.397
1774	10.237	11.891	13.546	15.526	17.919	20.837	24.434	28.923	33.412
1775	10.239	11.894	13.549	15.531	17.924	20.844	24.443	28.935	33.426
1776	10.242	11.897	13.553	15.535	17.930	20.851	24.453	28.947	33.442
1777	10.244	11.901	13.557	15.540	17.936	20.858	24.462	28.959	33.456
1778	10.247	11.904	13.561	15.545	17.942	20.866	24.471	28.972	33.472
1779	10.249	11.907	13.565	15.550	17.948	20.873	24.480	28.983	33.486
1780	10.252	11.910	13.569	15.554	17.953	20.880	24.489	28.995	33.500
1781	10.254	11.913	13.572	15.559	17.959	20.887	24.499	29.007	33.515
1782	10.257	11.916	13.576	15.563	17.965	20.895	24.508	29.018	33.529
1783	10.259	11.919	13.580	15.568	17.971	20.902	24.518	29.031	33.545
1784	10.262	11.923	13.584	15.573	17.976	20.909	24.527	29.043	33.559
1785	10.264	11.926	13.587	15.577	17.982	20.916	24.536	29.054	33.573
1786	10.266	11.929	13.591	15.582	17.988	20.924	24.545	29.067	33.589
1787	10.269	11.932	13.595	15.587	17.994	20.931	24.554	29.079	33.603
1788	10.271	11.935	13.599	15.591	18.000	20.938	24.564	29.091	33.618
1789	10.274	11.938	13.602	15.596	18.005	20.945	24.573	29.102	33.632
1790	10.276	11.941	13.606	15.601	18.011	20.953	24.582	29.115	33.648
1791	10.279	11.944	13.610	15.605	18.017	20.960	24.591	29.127	33.662
1792	10.281	11.948	13.614	15.610	18.022	20.967	24.600	29.138	33.676
1793	10.284	11.951	13.618	15.615	18.028	20.974	24.610	29.151	33.692
1794	10.286	11.954	13.621	15.619	18.034	20.982	24.619	29.163	33.706
1795	10.288	11.957	13.625	15.624	18.040	20.989	24.629	29.175	33.721
1796	10.291	11.960	13.629	15.629	18.046	20.996	24.638	29.186	33.735
1797	10.294	11.963	13.633	15.633	18.051	21.003	24.647	29.198	33.749
1798	10.296	11.966	13.636	15.638	18.057	21.011	24.656	29.210	33.765
1799	10.298	11.969	13.640	15.642	18.063	21.018	24.665	29.222	33.779
1800	10.301	11.972	13.644	15.647	18.069	21.025	24.675	29.235	33.795
1801	10.303	11.975	13.648	15.652	18.074	21.032	24.684	29.246	33.809
1802	10.306	11.979	13.652	15.656	18.080	21.040	24.693	29.258	33.823
1803	10.308	11.982	13.655	15.661	18.086	21.047	24.702	29.270	33.838
1804	10.311	11.985	13.659	15.666	18.092	21.054	24.711	29.282	33.853
1805	10.313	11.988	13.663	15.670	18.097	21.061	24.721	29.294	33.868
1806	10.315	11.991	13.667	15.675	18.103	21.069	24.730	29.306	33.882
1807	10.318	11.994	13.671	15.680	18.109	21.076	24.739	29.318	33.896
1808	10.320	11.997	13.674	15.684	18.115	21.083	24.748	29.330	33.912
1809	10.323	12.000	13.678	15.689	18.120	21.090	24.758	29.342	33.926
1810	10.325	12.003	13.682	15.693	18.126	21.098	24.767	29.354	33.941
1811	10.328	12.007	13.686	15.698	18.132	21.105	24.776	29.366	33.956
1812	10.330	12.010	13.689	15.703	18.138	21.112	24.785	29.377	33.970
1813	10.332	12.013	13.693	15.707	18.143	21.119	24.795	29.390	33.986
1814	10.335	12.016	13.697	15.712	18.149	21.126	24.804	29.402	33.999
1815	10.337	12.019	13.701	15.716	18.155	21.133	24.813	29.413	34.013
1816	10.340	12.022	13.704	15.721	18.161	21.141	24.822	29.426	34.029
1817	10.342	12.025	13.708	15.726	18.166	21.148	24.831	29.437	34.043
1818	10.344	12.028	13.712	15.730	18.172	21.155	24.841	29.450	34.059
1819	10.347	12.031	13.716	15.735	18.178	21.163	24.850	29.461	34.073
1820	10.350	12.034	13.719	15.740	18.184	21.170	24.859	29.473	34.087
1821	10.352	12.037	13.723	15.744	18.189	21.177	24.868	29.485	34.103
1822	10.354	12.041	13.727	15.749	18.195	21.184	24.877	29.497	34.116
1823	10.357	12.044	13.731	15.753	18.201	21.191	24.887	29.510	34.132
1824	10.359	12.047	13.734	15.758	18.206	21.199	24.896	29.521	34.146
1825	10.362	12.050	13.738	15.763	18.212	21.206	24.905	29.533	34.161
1826	10.364	12.053	13.742	15.767	18.218	21.213	24.914	29.545	34.176
1827	10.366	12.056	13.746	15.772	18.224	21.220	24.923	29.557	34.190
1828	10.369	12.059	13.749	15.776	18.229	21.227	24.932	29.568	34.204
1829	10.371	12.062	13.753	15.781	18.235	21.235	24.942	29.581	34.220
1830	10.374	12.065	13.757	15.786	18.241	21.242	24.951	29.593	34.234
1831	10.376	12.068	13.761	15.790	18.246	21.249	24.960	29.605	34.249
1832	10.378	12.071	13.764	15.795	18.252	21.256	24.969	29.616	34.263
1833	10.381	12.075	13.768	15.799	18.258	21.263	24.978	29.628	34.278
1834	10.383	12.077	13.772	15.804	18.264	21.271	24.988	29.640	34.293
1835	10.386	12.081	13.776	15.809	18.269	21.278	24.997	29.652	34.307
1836	10.388	12.084	13.779	15.813	18.275	21.285	25.006	29.664	34.321
1837	10.391	12.087	13.783	15.818	18.281	21.292	25.016	29.677	34.337
1838	10.393	12.090	13.787	15.822	18.286	21.299	25.025	29.688	34.351
1839	10.395	12.093	13.790	15.827	18.292	21.307	25.034	29.700	34.367
1840	10.398	12.096	13.794	15.832	18.298	21.314	25.043	29.712	34.381
1841	10.400	12.099	13.798	15.836	18.304	21.321	25.052	29.723	34.395
1842	10.403	12.102	13.802	15.841	18.309	21.328	25.062	29.736	34.411
1843	10.405	12.105	13.805	15.845	18.315	21.335	25.070	29.748	34.425
1844	10.408	12.108	13.809	15.850	18.321	21.342	25.080	29.759	34.439
1845	10.410	12.111	13.813	15.854	18.326	21.350	25.089	29.772	34.455
1846	10.412	12.114	13.817	15.859	18.332	21.357	25.098	29.783	34.468
1847	10.414	12.117	13.820	15.864	18.338	21.364	25.108	29.796	34.484
1848	10.417	12.120	13.824	15.868	18.344	21.371	25.116	29.807	34.498
1849	10.420	12.124	13.828	15.873	18.349	21.378	25.126	29.819	34.513
1850	10.422	12.127	13.831	15.877	18.355	21.386	25.135	29.832	34.528
1851	10.424	12.130	13.835	15.882	18.361	21.393	25.144	29.843	34.542
1852	10.427	12.133	13.839	15.887	18.366	21.400	25.153	29.855	34.556
1853	10.429	12.136	13.843	15.891	18.372	21.407	25.163	29.867	34.572
1854	10.432	12.139	13.846	15.896	18.378	21.414	25.172	29.879	34.586
1855	10.434	12.142	13.850	15.900	18.383	21.421	25.181	29.890	34.600
1856	10.436	12.145	13.854	15.905	18.389	21.429	25.190	29.903	34.616
